Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
10/11,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 occurred.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),G((variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6)),
11/12,In the past since once variable_4 and variable_6 equals variable_1 held it has been the case that variable_3 implies variable_2 is greater than variable_5.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),G((variable_3 -> (variable_2 > variable_5)) S (variable_4 && (variable_6 = variable_1))),
12/13,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
13/14,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
14/15,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 occurred.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),G((variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6)),
15/16,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since once in the past it was the case that previously variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),True
15/17,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 -> (variable_2 >= variable_5) S (O (variable_1 < variable_6))),False
16/18,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
17/19,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S O (variable_1 < variable_6),True
18/20,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
19/21,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since once in the past it was the case that previously variable_1 was less than or equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 ≤ variable_6))),(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 ≤ variable_6))),True
20/22,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
20/23,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has been true since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O (variable_1 < variable_6)),False
21/24,The condition that variable_3 implies variable_2 is greater than variable_5 must have held since at some past time variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
22/25,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
23/26,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
24/27,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
25/28,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
26/29,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
27/30,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
28/31,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
29/32,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once in the past variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),True
30/33,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S O (variable_1 < variable_6),True
31/34,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
32/35,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
32/36,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
33/37,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
34/38,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since at some past time it was once the case that previously variable_1 was less than or equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 ≤ variable_6))),(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 ≤ variable_6))),True
34/39,The condition variable_3 implies that variable_2 is greater than variable_5 has held since once in the past it was the case that previously variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),(variable_3 → (variable_2 > variable_5) S (O (Y (variable_1 = variable_6)))),False
35/40,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
36/41,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 = variable_6)),
37/42,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since once in the past it was the case that previously variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),True
38/43,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
39/44,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
40/45,The condition variable_3 implies variable_2 is greater than variable_5 has been true since at some past time variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
41/46,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
42/47,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
43/48,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
44/49,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
45/50,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
45/51,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
46/52,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
47/53,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the last time variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
48/54,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
49/55,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
50/56,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once variable_1 was equal to variable_6 in the past.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S O (variable_1 = variable_6),True
51/57,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S O (variable_1 < variable_6),True
52/58,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_4 and variable_6 equals variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
53/59,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
54/60,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S O (variable_1 < variable_6),True
54/61,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),G( variable_3 -> ((variable_2 > variable_5) S (variable_1 = variable_6)) ),
55/62,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since at some past time it was the case that variable_4 and variable_6 equals variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
56/63,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
57/64,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
58/65,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
59/66,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
60/67,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
61/68,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once variable_1 was equal to variable_6 in the past.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
62/69,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
63/70,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
64/71,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
65/72,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
66/73,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the last time variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
67/74,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
68/75,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the most recent time when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
69/76,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
69/77,The condition variable_3 implies that variable_2 is greater than variable_5 has been true since once in the past it was the case that previously variable_1 was less than or equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 ≤ variable_6))),(variable_3 → (variable_2 > variable_5) S (O (Y (variable_1 ≤ variable_6)))),False
70/78,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once in the past variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
71/79,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the last time variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
71/80,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
72/81,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
73/82,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
73/83,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),G( variable_3 -> ((variable_2 > variable_5) S (variable_1 = variable_6)) ),
74/84,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
75/85,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the most recent time when variable_4 and variable_6 equals variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
76/86,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 = variable_6)),
77/87,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has been true since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
78/88,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since at some past time it was the case that variable_4 and variable_6 equals variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
79/89,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_4 and variable_6 equal to variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
80/90,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
81/91,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 occurred.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 < variable_6)),
82/92,The condition variable_3 implies variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 = variable_6)),
83/93,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
84/94,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
85/95,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
86/96,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since once in the past it was the case that previously variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),True
87/97,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
88/98,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
89/99,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
90/100,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
