Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
8/12,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time variable_1 was less than variable_6 was true in the past.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
9/13,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
10/14,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
11/15,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S O (variable_1 < variable_6),True
11/16,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S (O (variable_1 < variable_6))),False
12/17,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
13/18,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
14/19,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 occurred,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 < variable_6)),
15/20,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
16/21,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),((variable_3 -> (variable_2 > variable_5)) S (variable_1 < variable_6)),True
17/22,In the past since once variable_4 and variable_6 were equal to variable_1 it has been the case that if variable_3 holds then variable_2 is greater than variable_5.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),G((variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1))),
18/23,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since at some past time it was the case that variable_4 and variable_6 equals variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
18/24,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
19/25,The condition variable_3 implies variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 < variable_6)),
20/26,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
21/27,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
21/28,The condition variable_3 implies that variable_2 is greater than variable_5 has been true since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5) S O(variable_1 < variable_6)),False
21/29,The condition variable_3 implies that variable_2 is greater than variable_5 has been true since once in the past it was the case that previously variable_1 was less than or equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 ≤ variable_6))),(variable_3 → (variable_2 > variable_5) S (O (Y (variable_1 ≤ variable_6)))),False
22/30,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),((variable_3 -> (variable_2 > variable_5)) S (variable_1 = variable_6)),True
23/31,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_4 and variable_6 equal variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
24/32,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),((variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6)),True
24/33,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has been true since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
25/34,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
26/35,The condition variable_3 implies variable_2 is greater than variable_5 has been true since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S O (variable_1 < variable_6),True
27/36,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
28/37,In the past since once variable_4 and variable_6 were equal to variable_1 it has always been the case that if variable_3 holds then variable_2 is greater than variable_5.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),G((variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1))),
29/38,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
30/39,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since once in the past it was the case that previously variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),G((variable_3 → (variable_2 > variable_5)) S (O(Y(variable_1 = variable_6)))),True
31/40,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has been true since at some past time variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (variable_1 < variable_6),True
32/41,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
33/42,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once in the past variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S O (variable_1 = variable_6),True
34/43,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once in the past variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),True
35/44,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
36/45,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
37/46,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
38/47,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
39/48,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
40/49,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when once yesterday variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),((variable_3 -> (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6)))),True
41/50,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
42/51,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time variable_1 was less than variable_6 was true in the past.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 < variable_6)),
43/52,The condition that variable_3 implies variable_2 is greater than variable_5 must have held since at some past time variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
44/53,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 occurred.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),((variable_3 -> (variable_2 > variable_5)) S (variable_1 < variable_6)),True
45/54,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
46/55,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6 was true,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
47/56,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S O (variable_1 < variable_6),True
47/57,In the past it has always been the case that if variable_4 and variable_6 equals variable_1 once held then since that time it has been true that if variable_3 holds then variable_2 is greater than variable_5,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),G(((variable_4 ∧ (variable_6 = variable_1)) S (O(variable_4 ∧ (variable_6 = variable_1)))) → G(variable_3 → (variable_2 > variable_5))),
47/58,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 -> (variable_2 >= variable_5) S O(variable_1 < variable_6)),False
48/59,The condition variable_3 implies that variable_2 is greater than variable_5 must have held continuously since at some past time variable_1 was equal to variable_6,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 = variable_6)),
49/60,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
50/61,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
51/62,The condition variable_3 implies variable_2 is greater than variable_5 must have been continuously true since the most recent time in the past when variable_1 was less than variable_6 was true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),G((variable_3 -> (variable_2 > variable_5)) S (variable_1 < variable_6)),
52/63,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_4 and variable_6 equals variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 -> (variable_2 > variable_5)) S (variable_4 & (variable_6 = variable_1)),True
52/64,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
52/65,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S (O (variable_1 < variable_6))),False
53/66,The condition variable_3 implies variable_2 is greater than variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S O (variable_1 < variable_6),True
54/67,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
55/68,The condition that variable_3 implies variable_2 is greater than variable_5 has been true since once in the past it was the case that previously variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),True
56/69,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once in the past variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S O (variable_1 = variable_6),True
56/70,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O (variable_1 < variable_6)),False
57/71,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has been true since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S O (variable_1 < variable_6),True
58/72,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has been true since at some past time variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (variable_1 < variable_6),True
59/73,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since at some past time it was the case that variable_4 and variable_6 equals variable_1 were both true.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 -> (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
60/74,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
60/75,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
61/76,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was less than variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 < variable_6),True
61/77,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S O(variable_1 < variable_6)),False
62/78,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
63/79,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
64/80,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
65/81,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),((variable_3 -> (variable_2 > variable_5)) S (variable_1 = variable_6)),True
66/82,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
67/83,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past it was the case that previously variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (Y (variable_1 < variable_6))),(variable_3 → (variable_2 ≥ variable_5)) S (O (Y (variable_1 < variable_6))),True
67/84,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 -> (variable_2 >= variable_5) S O (variable_1 < variable_6)),False
68/85,The condition variable_3 implies variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),True
69/86,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since once in the past it was the case that previously variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (Y (variable_1 = variable_6))),(variable_3 → (variable_2 > variable_5)) S O(Y(variable_1 = variable_6)),True
69/87,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 -> (variable_2 >= variable_5) S O (variable_1 < variable_6)),False
70/88,The condition that variable_3 implies variable_2 is greater than variable_5 must hold since the most recent time when in the past variable_4 was true and variable_6 was equal to variable_1.,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ (variable_6 = variable_1))),(variable_3 → (variable_2 > variable_5)) S (variable_4 ∧ (variable_6 = variable_1)),True
70/89,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S (O (variable_1 < variable_6))),False
71/90,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
71/91,The condition that variable_3 implies variable_2 is greater than variable_5 must have held continuously since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),G((variable_1 = variable_6) → (variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6)),False
72/92,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once in the past variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),True
73/93,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
73/94,The condition variable_3 implies that variable_2 is greater than or equal to variable_5 has held since once in the past variable_1 was less than variable_6.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 < variable_6)),(variable_3 → (variable_2 ≥ variable_5) S (O(variable_1 < variable_6))),False
74/95,The condition variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
75/96,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once in the past variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
76/97,The condition variable_3 implies that variable_2 is greater than variable_5 must have been true since the last time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
77/98,In the past it has always been the case that (variable_3 implies variable_2 is greater than variable_5) held since once there was a time when in the past variable_4 was true and before that variable_6 was equal to variable_1,(variable_3 → (variable_2 > variable_5)) S (O (variable_4 ∧ Y (variable_6 = variable_1))),G((variable_3 -> (variable_2 > variable_5)) S (O(variable_4 && Y(variable_6 = variable_1)))),True
78/99,The condition that variable_3 implies variable_2 is greater than variable_5 must have been true since the most recent time in the past when variable_1 was equal to variable_6.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
79/100,The condition variable_3 implies that variable_2 is greater than variable_5 must have held since once variable_1 was equal to variable_6 in the past.,(variable_3 → (variable_2 > variable_5)) S (O (variable_1 = variable_6)),(variable_3 → (variable_2 > variable_5)) S (variable_1 = variable_6),True
