Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
20/20,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
17/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
20/20,R2.6,(G (speed <= 10)),speed ≤ 10,False
18/20,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/21,R1,(G (battery > 0)),G (battery > 0),True
21/21,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
21/21,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/21,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
21/21,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
17/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
19/21,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/22,R1,(G (battery > 0)),G (pre_battery > 0),False
22/22,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
22/22,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
22/22,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
22/22,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
17/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
22/22,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
16/23,R1,(G (battery > 0)),G (battery > 0),True
23/23,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
23/23,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
23/23,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
23/23,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
18/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
23/23,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/23,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
16/24,R1,(G (battery > 0)),G (pre_battery > 0),False
24/24,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
24/24,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
24/24,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
24/24,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
24/24,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/25,R1,(G (battery > 0)),G (battery > 0),True
25/25,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
25/25,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
25/25,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
25/25,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/25,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
17/26,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
26/26,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
26/26,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
26/26,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
26/26,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/26,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → currentPosition ≠ goal),False
18/27,R1,(G (battery > 0)),G(battery > 0),True
27/27,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
27/27,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
27/27,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
27/27,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
27/27,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/27,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/28,R1,(G (battery > 0)),G (battery > 0),True
28/28,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
28/28,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
28/28,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/28,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
28/28,R2.6,(G (speed <= 10)),speed ≤ 10,False
25/28,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
20/29,R1,(G (battery > 0)),G(battery > 0),True
29/29,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
29/29,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
28/29,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
29/29,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
29/29,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/29,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
21/30,R1,(G (battery > 0)),G (battery > 0),True
30/30,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
30/30,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
29/30,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
30/30,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition,False
30/30,R2.6,(G (speed <= 10)),speed ≤ 10,False
27/30,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
22/31,R1,(G (battery > 0)),G (battery > 0),True
31/31,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
31/31,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
30/31,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
31/31,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
31/31,R2.6,(G (speed <= 10)),speed ≤ 10,False
28/31,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
23/32,R1,(G (battery > 0)),G (battery > 0),True
32/32,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
32/32,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
31/32,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
32/32,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/32,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
24/33,R1,(G (battery > 0)),G (battery > 0),True
33/33,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
33/33,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
32/33,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
33/33,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/33,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
24/34,R1,(G (battery > 0)),G (pre_battery > 0),False
34/34,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
34/34,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
33/34,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
34/34,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
34/34,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/34,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
24/35,R1,(G (battery > 0)),G (pre_battery > 0),False
35/35,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
35/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
34/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
35/35,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
23/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
35/35,R2.6,(G (speed <= 10)),speed ≤ 10,False
32/35,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
25/36,R1,(G (battery > 0)),G (battery > 0),True
36/36,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
36/36,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
35/36,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
36/36,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
24/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
33/36,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
25/37,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
37/37,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
37/37,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
36/37,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/37,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
24/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
34/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
26/38,R1,(G (battery > 0)),G (battery > 0),True
38/38,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
38/38,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
37/38,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
38/38,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
24/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
38/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
35/38,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
26/39,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
39/39,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
39/39,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
38/39,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
39/39,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
25/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
39/39,R2.6,(G (speed <= 10)),speed ≤ 10,False
36/39,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
27/40,R1,(G (battery > 0)),G (battery > 0),True
40/40,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
40/40,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
39/40,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
