Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
8/9,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
9/9,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge -> goal = chargePosition),True
7/9,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
8/9,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
9/9,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
5/9,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
9/9,R2.6,(G (speed <= 10)),speed ≤ 10,False
8/9,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/10,R1,(G (battery > 0)),G(battery > 0),True
9/10,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
10/10,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
8/10,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
9/10,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
10/10,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
5/10,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
10/10,R2.6,(G (speed <= 10)),speed ≤ 10,False
9/10,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
6/11,R1,(G (battery > 0)),G (pre_battery > 0),False
10/11,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
11/11,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → (goal = chargePosition)),True
9/11,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
10/11,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
11/11,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/11,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
11/11,R2.6,(G (speed <= 10)),speed ≤ 10,False
10/11,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
7/12,R1,(G (battery > 0)),G(battery > 0),True
11/12,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
12/12,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
10/12,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
11/12,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
12/12,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/12,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(start = s0 → currentPosition = initialPosition),False
12/12,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
11/12,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
8/13,R1,(G (battery > 0)),G(battery > 0),True
12/13,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
12/13,R1.2,(G (recharge -> (goal = chargePosition))),(recharge → goal = chargePosition) S (¬recharge),False
10/13,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
12/13,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
13/13,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
6/13,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
13/13,R2.6,(G (speed <= 10)),speed ≤ 10,False
11/13,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → currentPosition ≠ goal),False
8/14,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
13/14,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
13/14,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
11/14,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
13/14,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
14/14,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
7/14,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
14/14,R2.6,(G (speed <= 10)),speed ≤ 10,False
12/14,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/15,R1,(G (battery > 0)),G (battery > 0),True
14/15,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
14/15,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
12/15,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
14/15,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
15/15,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
7/15,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
15/15,R2.6,(G (speed <= 10)),speed ≤ 10,False
13/15,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/16,R1,(G (battery > 0)),G (pre_battery > 0),False
15/16,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
15/16,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
13/16,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
15/16,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
16/16,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
7/16,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
16/16,R2.6,(G (speed <= 10)),speed ≤ 10,False
14/16,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
9/17,R1,(G (battery > 0)),¬O(pre_battery = 0),False
16/17,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
16/17,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
13/17,R2,(G (! Obstacle_currentPosition)),¬O(currentPosition = obstacle),False
16/17,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
17/17,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/17,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
17/17,R2.6,(G (speed <= 10)),speed ≤ 10,False
15/17,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/18,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
17/18,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
17/18,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
14/18,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
17/18,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
18/18,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/18,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
18/18,R2.6,(G (speed <= 10)),speed ≤ 10,False
16/18,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
9/19,R1,(G (battery > 0)),G (pre_battery > 0),False
18/19,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
18/19,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
15/19,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
18/19,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
19/19,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/19,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
19/19,R2.6,(G (speed <= 10)),speed ≤ 10,False
17/19,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
10/20,R1,(G (battery > 0)),G (battery > 0),True
19/20,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
19/20,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
16/20,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
19/20,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
8/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(start = s0 → initialPosition = y),
20/20,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
18/20,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
10/21,R1,(G (battery > 0)),G(batteryFull ∨ pre_battery > 0),False
20/21,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
20/21,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
17/21,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
20/21,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
8/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
19/21,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
11/22,R1,(G (battery > 0)),G(battery > 0),True
21/22,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
21/22,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
18/22,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
21/22,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
22/22,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/23,R1,(G (battery > 0)),G(battery > 0),True
22/23,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
22/23,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
19/23,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
22/23,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
9/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
23/23,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/23,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/24,R1,(G (battery > 0)),G (batteryFull ∨ pre_battery > 0),False
23/24,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
23/24,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
20/24,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
23/24,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
10/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
24/24,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)) ∧ ¬O((¬(currentPosition = goal)) ∧ Y(atGoal)),False
12/25,R1,(G (battery > 0)),G (pre_battery > 0),False
24/25,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
24/25,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/25,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
24/25,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
11/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/25,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
12/26,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
25/26,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
25/26,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
22/26,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
25/26,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
12/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/26,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
13/27,R1,(G (battery > 0)),G (battery > 0),True
26/27,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
26/27,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
23/27,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
26/27,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
27/27,R2.6,(G (speed <= 10)),¬(speed > 10),False
24/27,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (currentPosition = goal → atGoal),False
13/28,R1,(G (battery > 0)),G (pre_battery > 0),False
27/28,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
27/28,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
24/28,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
27/28,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O (start = s0 → currentPosition = initialPosition),False
28/28,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
25/28,R3.5,(G (atGoal -> (currentPosition = goal))),G (atGoal → currentPosition = goal),True
14/29,R1,(G (battery > 0)),G(battery > 0),True
27/29,R1.1,(G (chargePosition = x)),G(x = G(x)),
28/29,R1.2,(G (recharge -> (goal = chargePosition))),(recharge → goal = chargePosition),False
25/29,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
27/29,R2.1,(G (initialPosition = y)),G(y = G(y)),
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
12/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
29/29,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/29,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/30,R1,(G (battery > 0)),G (pre_battery > 0),False
28/30,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
29/30,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
26/30,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/30,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),(currentPhysicalPosition = currentPosition),False
12/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(O (start = s0)) → (initialPosition = y),False
30/30,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
27/30,R3.5,(G (atGoal -> (currentPosition = goal))),G ((atGoal → (currentPosition = goal))),True
14/31,R1,(G (battery > 0)),G (pre_battery > 0),False
29/31,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
30/31,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → (goal = chargePosition)),True
26/31,R2,(G (! Obstacle_currentPosition)),G (currentPosition ≠ obstacle),False
29/31,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
12/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
31/31,R2.6,(G (speed <= 10)),speed ≤ 10,False
28/31,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/32,R1,(G (battery > 0)),G(battery > 0),True
30/32,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
31/32,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
27/32,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
30/32,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(initialPosition = y),False
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/32,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
16/33,R1,(G (battery > 0)),G(battery > 0),True
31/33,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
32/33,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
28/33,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
31/33,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/33,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
16/34,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
32/34,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
33/34,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
29/34,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
32/34,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
34/34,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/34,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/35,R1,(G (battery > 0)),G (battery > 0),True
33/35,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
34/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
30/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
33/35,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
14/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
35/35,R2.6,(G (speed <= 10)),speed ≤ 10,False
32/35,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/36,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
34/36,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
35/36,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
31/36,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
34/36,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
14/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O (initialPosition = y),False
36/36,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
32/36,R3.5,(G (atGoal -> (currentPosition = goal))),G ((atGoal → (currentPosition = goal)) ∧ ((currentPosition = goal) → atGoal)),False
17/37,R1,(G (battery > 0)),G (pre_battery > 0),False
35/37,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
36/37,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
32/37,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
35/37,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
14/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(currentPosition = initialPosition ∧ currentPosition = y),False
37/37,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
33/37,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → (currentPosition = goal)),True
18/38,R1,(G (battery > 0)),G (battery > 0),True
36/38,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
37/38,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
33/38,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
36/38,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
38/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
34/38,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
19/39,R1,(G (battery > 0)),G (battery > 0),True
37/39,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
38/39,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
34/39,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/39,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
16/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
39/39,R2.6,(G (speed <= 10)),speed ≤ 10,False
