Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
9/9,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
7/9,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
9/9,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
9/9,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
2/9,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
9/9,R2.6,(G (speed <= 10)),speed ≤ 10,False
9/9,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
7/10,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
10/10,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
10/10,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
7/10,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
10/10,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
10/10,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
3/10,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
10/10,R2.6,(G (speed <= 10)),speed ≤ 10,False
10/10,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
7/11,R1,(G (battery > 0)),G (pre_battery > 0),False
11/11,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
11/11,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
8/11,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
11/11,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
11/11,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
3/11,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
11/11,R2.6,(G (speed <= 10)),speed ≤ 10,False
11/11,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
8/12,R1,(G (battery > 0)),G(battery > 0),True
12/12,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
12/12,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
8/12,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
12/12,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
12/12,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
4/12,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
12/12,R2.6,(G (speed <= 10)),speed ≤ 10,False
12/12,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
9/13,R1,(G (battery > 0)),G(battery > 0),True
13/13,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
13/13,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
9/13,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
13/13,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
13/13,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
4/13,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
13/13,R2.6,(G (speed <= 10)),speed ≤ 10,False
13/13,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
9/14,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
14/14,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
14/14,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
10/14,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
14/14,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
14/14,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
4/14,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
14/14,R2.6,(G (speed <= 10)),speed ≤ 10,False
14/14,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
10/15,R1,(G (battery > 0)),G(battery > 0),True
15/15,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
15/15,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
11/15,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
15/15,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
15/15,R2.2,(G (currentPosition = currentPhysicalPosition)),G(currentPhysicalPosition = currentPosition),True
4/15,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),G(start = s0 → initialPosition = y),
15/15,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
15/15,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
10/16,R1,(G (battery > 0)),G (pre_battery > 0),False
16/16,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
16/16,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
12/16,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
16/16,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
16/16,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
4/16,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
16/16,R2.6,(G (speed <= 10)),speed ≤ 10,False
15/16,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → currentPosition ≠ goal),False
10/17,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
17/17,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
17/17,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
13/17,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
17/17,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
17/17,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
5/17,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
17/17,R2.6,(G (speed <= 10)),speed ≤ 10,False
16/17,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
11/18,R1,(G (battery > 0)),G (battery > 0),True
18/18,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
18/18,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
14/18,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
18/18,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
18/18,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
5/18,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(start = s0 -> initialPosition = y),
18/18,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
17/18,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal -> currentPosition = goal),True
12/19,R1,(G (battery > 0)),G (battery > 0),True
19/19,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
19/19,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
15/19,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
19/19,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
19/19,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/19,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
19/19,R2.6,(G (speed <= 10)),speed ≤ 10,False
18/19,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/20,R1,(G (battery > 0)),G (pre_battery > 0),False
20/20,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
20/20,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
16/20,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
20/20,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
20/20,R2.6,(G (speed <= 10)),speed ≤ 10,False
19/20,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
12/21,R1,(G (battery > 0)),G (pre_battery > 0),False
21/21,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
21/21,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
17/21,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
21/21,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
7/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/21,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/22,R1,(G (battery > 0)),G(battery > 0),True
22/22,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
22/22,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
18/22,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
22/22,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
22/22,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/23,R1,(G (battery > 0)),G (pre_battery > 0),False
23/23,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
23/23,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
19/23,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
23/23,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
9/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
23/23,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/23,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/24,R1,(G (battery > 0)),G(battery > 0),True
24/24,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
24/24,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
20/24,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
24/24,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
10/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
24/24,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/25,R1,(G (battery > 0)),G (pre_battery > 0),False
25/25,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
25/25,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/25,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
25/25,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
10/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/25,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/26,R1,(G (battery > 0)),G (battery > 0),True
26/26,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
26/26,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
22/26,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
26/26,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
11/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
25/26,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
16/27,R1,(G (battery > 0)),G(battery > 0),True
27/27,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
27/27,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
23/27,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
27/27,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
11/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
27/27,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/27,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
16/28,R1,(G (battery > 0)),G (pre_battery > 0),False
28/28,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
28/28,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
24/28,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/28,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
28/28,R2.6,(G (speed <= 10)),speed ≤ 10,False
27/28,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/29,R1,(G (battery > 0)),G(battery > 0),True
28/29,R1.1,(G (chargePosition = x)),G(x = G(x)),
29/29,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
25/29,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
28/29,R2.1,(G (initialPosition = y)),G(y = G(y)),
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
29/29,R2.6,(G (speed <= 10)),speed ≤ 10,False
28/29,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/30,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
29/30,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
30/30,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
26/30,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
29/30,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
13/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
30/30,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/30,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
18/31,R1,(G (battery > 0)),G(battery > 0),True
30/31,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
31/31,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
27/31,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
30/31,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
14/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
31/31,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/31,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
18/32,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
31/32,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
32/32,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
28/32,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
31/32,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
14/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/32,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
18/33,R1,(G (battery > 0)),G (batteryFull ∨ (pre_battery > 0)),False
32/33,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
33/33,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
29/33,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
32/33,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
32/33,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
18/34,R1,(G (battery > 0)),G (pre_battery > 0),False
33/34,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
34/34,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
30/34,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
33/34,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition,False
34/34,R2.6,(G (speed <= 10)),speed ≤ 10,False
33/34,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/35,R1,(G (battery > 0)),G (battery > 0),True
34/35,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
35/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
31/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
34/35,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
35/35,R2.6,(G (speed <= 10)),speed ≤ 10,False
34/35,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/36,R1,(G (battery > 0)),G (pre_battery > 0),False
35/36,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
36/36,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
32/36,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
35/36,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
35/36,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/37,R1,(G (battery > 0)),G(batteryFull ∨ recharge),False
36/37,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
37/37,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
33/37,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
36/37,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
17/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
36/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
20/38,R1,(G (battery > 0)),G(battery > 0),True
37/38,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
38/38,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
34/38,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
36/38,R2.1,(G (initialPosition = y)),G(currentPosition = initialPosition S (currentPosition = initialPosition)),False
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
18/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
38/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
37/38,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
20/39,R1,(G (battery > 0)),G (pre_battery > 0),False
38/39,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
39/39,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
35/39,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/39,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
18/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(currentPosition = initialPosition ∧ currentPosition = y),False
39/39,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
38/39,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
21/40,R1,(G (battery > 0)),G(battery > 0),True
39/40,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
40/40,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
