Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
15/16,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
13/16,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
14/16,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
16/16,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/16,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
16/16,R2.6,(G (speed <= 10)),speed ≤ 10,False
14/16,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
4/17,R1,(G (battery > 0)),G (pre_battery > 0),False
16/17,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
16/17,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
14/17,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
15/17,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
17/17,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
14/17,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
17/17,R2.6,(G (speed <= 10)),speed ≤ 10,False
15/17,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
5/18,R1,(G (battery > 0)),G (battery > 0),True
17/18,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
17/18,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
15/18,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
16/18,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
18/18,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/18,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
18/18,R2.6,(G (speed <= 10)),speed ≤ 10,False
16/18,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/19,R1,(G (battery > 0)),G (battery > 0),True
18/19,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
18/19,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
16/19,R2,(G (! Obstacle_currentPosition)),G ¬Obstacle_currentPosition,True
17/19,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
19/19,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/19,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
19/19,R2.6,(G (speed <= 10)),speed ≤ 10,False
17/19,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
6/20,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
19/20,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
19/20,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
16/20,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
18/20,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
17/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
20/20,R2.6,(G (speed <= 10)),speed ≤ 10,False
18/20,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
6/21,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
20/21,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
20/21,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
17/21,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
19/21,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
19/21,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/22,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
21/22,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
21/22,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
18/22,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
20/22,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
22/22,R2.6,(G (speed <= 10)),speed ≤ 10,False
19/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ ((¬atGoal) S (currentPosition = goal)),False
6/23,R1,(G (battery > 0)),G (pre_battery > 0),False
22/23,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
22/23,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → (goal = chargePosition)),True
19/23,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
21/23,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(start = s0) S (currentPosition = initialPosition),False
23/23,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
20/23,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → (currentPosition = goal)),True
7/24,R1,(G (battery > 0)),G(battery > 0),True
23/24,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
23/24,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
20/24,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
22/24,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
19/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
24/24,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
8/25,R1,(G (battery > 0)),G(battery > 0),True
24/25,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
24/25,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
21/25,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
23/25,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/25,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
8/26,R1,(G (battery > 0)),G (pre_battery > 0),False
25/26,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
25/26,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/26,R2,(G (! Obstacle_currentPosition)),G (currentPosition ≠ obstacle),False
24/26,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/26,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
8/27,R1,(G (battery > 0)),¬O(batteryFull = false),
26/27,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
25/27,R1.2,(G (recharge -> (goal = chargePosition))),(recharge → goal = chargePosition) S (recharge),False
22/27,R2,(G (! Obstacle_currentPosition)),¬O(Obstacle_currentPosition),False
25/27,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
27/27,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/27,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → ¬(currentPosition = goal) S ¬atGoal),False
8/28,R1,(G (battery > 0)),G(batteryFull ∨ recharge),False
27/28,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
26/28,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
23/28,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
26/28,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
28/28,R2.6,(G (speed <= 10)),speed ≤ 10,False
25/28,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
9/29,R1,(G (battery > 0)),G (battery > 0),True
28/29,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
27/29,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
24/29,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
27/29,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O (initialPosition = y),False
29/29,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
26/29,R3.5,(G (atGoal -> (currentPosition = goal))),G (atGoal → (currentPosition = goal)),True
10/30,R1,(G (battery > 0)),G (battery > 0),True
29/30,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
28/30,R1.2,(G (recharge -> (goal = chargePosition))),recharge → (goal = chargePosition),False
25/30,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/30,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
30/30,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/30,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → ¬(currentPosition = goal)),False
11/31,R1,(G (battery > 0)),G(battery > 0),True
30/31,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
29/31,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
26/31,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
29/31,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition,False
31/31,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/31,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ G[(currentPosition = goal) → (atGoal ∨ O atGoal)],
12/32,R1,(G (battery > 0)),G(battery > 0),True
31/32,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
30/32,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
27/32,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
30/32,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
27/32,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/33,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
32/33,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
31/33,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → O (goal = chargePosition)),False
28/33,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
31/33,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
23/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
28/33,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/34,R1,(G (battery > 0)),G (battery > 0),True
33/34,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
32/34,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
29/34,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
32/34,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
24/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
34/34,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/34,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/35,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
34/35,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
33/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
30/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
33/35,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
25/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(currentPosition = initialPosition) S (start = s0),True
35/35,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
29/35,R3.5,(G (atGoal -> (currentPosition = goal))),G ((atGoal → (currentPosition = goal)) ∧ ((currentPosition = goal) → atGoal)),False
13/36,R1,(G (battery > 0)),G (batteryFull ∨ recharge ∨ (pre_battery > 0)),False
35/36,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
34/36,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → (goal = chargePosition)),True
31/36,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
34/36,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
25/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition ∧ initialPosition = y,False
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/36,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
14/37,R1,(G (battery > 0)),G (battery > 0),True
36/37,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
35/37,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
32/37,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
35/37,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
26/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/37,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
14/38,R1,(G (battery > 0)),G (batteryFull ∨ pre_battery > 0),False
37/38,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
35/38,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = x),False
33/38,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
36/38,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
37/38,R2.2,(G (currentPosition = currentPhysicalPosition)),(currentPhysicalPosition = currentPosition) G,
26/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(start = s0) G,
37/38,R2.6,(G (speed <= 10)),(speed ≤ 10) G,
