Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
9/9,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
9/9,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
9/9,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
9/9,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
9/9,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/9,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition,False
9/9,R2.6,(G (speed <= 10)),speed ≤ 10,False
8/9,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
5/10,R1,(G (battery > 0)),G (pre_battery > 0),False
10/10,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
10/10,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
10/10,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
10/10,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
10/10,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
7/10,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
10/10,R2.6,(G (speed <= 10)),speed ≤ 10,False
9/10,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
5/11,R1,(G (battery > 0)),G (pre_battery > 0),False
11/11,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
11/11,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
11/11,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
11/11,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
11/11,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
7/11,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
11/11,R2.6,(G (speed <= 10)),speed ≤ 10,False
10/11,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
5/12,R1,(G (battery > 0)),G (batteryFull ∨ (pre_battery > 0)),False
12/12,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
12/12,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
12/12,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
12/12,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
12/12,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/12,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
12/12,R2.6,(G (speed <= 10)),speed ≤ 10,False
11/12,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
5/13,R1,(G (battery > 0)),G (pre_battery > 0),False
13/13,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
13/13,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
13/13,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
13/13,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
13/13,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
9/13,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
13/13,R2.6,(G (speed <= 10)),speed ≤ 10,False
11/13,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)) ∧ (¬atGoal → ¬(currentPosition = goal)),False
6/14,R1,(G (battery > 0)),G (battery > 0),True
14/14,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
14/14,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
14/14,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
14/14,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
14/14,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
10/14,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
14/14,R2.6,(G (speed <= 10)),speed ≤ 10,False
11/14,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → currentPosition ≠ goal),False
6/15,R1,(G (battery > 0)),G (batteryFull ∨ (pre_battery > 0)),False
15/15,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
15/15,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
15/15,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
15/15,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
15/15,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
11/15,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
15/15,R2.6,(G (speed <= 10)),speed ≤ 10,False
12/15,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/16,R1,(G (battery > 0)),G (pre_battery > 0),False
16/16,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
16/16,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
16/16,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
16/16,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
16/16,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/16,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
16/16,R2.6,(G (speed <= 10)),speed ≤ 10,False
13/16,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
7/17,R1,(G (battery > 0)),G (battery > 0),True
17/17,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
17/17,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
17/17,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
17/17,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
17/17,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
13/17,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
17/17,R2.6,(G (speed <= 10)),speed ≤ 10,False
14/17,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
8/18,R1,(G (battery > 0)),G (battery > 0),True
18/18,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
18/18,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
18/18,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
18/18,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
18/18,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/18,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
18/18,R2.6,(G (speed <= 10)),speed ≤ 10,False
15/18,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/19,R1,(G (battery > 0)),G (battery > 0),True
19/19,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
19/19,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
19/19,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
19/19,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
19/19,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
13/19,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
19/19,R2.6,(G (speed <= 10)),speed ≤ 10,False
16/19,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
10/20,R1,(G (battery > 0)),G (battery > 0),True
20/20,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
20/20,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
20/20,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
20/20,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
13/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
20/20,R2.6,(G (speed <= 10)),speed ≤ 10,False
17/20,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
11/21,R1,(G (battery > 0)),G (battery > 0),True
21/21,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
21/21,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/21,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
21/21,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
14/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
18/21,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/22,R1,(G (battery > 0)),G (battery > 0),True
22/22,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
22/22,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
22/22,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
22/22,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
22/22,R2.6,(G (speed <= 10)),speed ≤ 10,False
19/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/23,R1,(G (battery > 0)),G (battery > 0),True
23/23,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
23/23,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
23/23,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
23/23,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
16/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
23/23,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/23,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/24,R1,(G (battery > 0)),G (battery > 0),True
24/24,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
24/24,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
24/24,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
24/24,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition,False
24/24,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (currentPosition = goal → atGoal),False
15/25,R1,(G (battery > 0)),G(battery > 0),True
25/25,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
25/25,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
25/25,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
25/25,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
17/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/25,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
16/26,R1,(G (battery > 0)),G (battery > 0),True
26/26,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
26/26,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
26/26,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
26/26,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
18/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/26,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
16/27,R1,(G (battery > 0)),G (pre_battery > 0),False
27/27,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
27/27,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
27/27,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
27/27,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
27/27,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/27,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → currentPosition ≠ goal),False
16/28,R1,(G (battery > 0)),G (pre_battery > 0),False
28/28,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
28/28,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge -> goal = chargePosition),True
28/28,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/28,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
28/28,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/28,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
17/29,R1,(G (battery > 0)),G (battery > 0),True
29/29,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
29/29,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
29/29,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
29/29,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
29/29,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/29,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)) ∧ (¬atGoal → ¬(currentPosition = goal)),False
18/30,R1,(G (battery > 0)),G(battery > 0),True
30/30,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
30/30,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
30/30,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
30/30,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
30/30,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/30,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
18/31,R1,(G (battery > 0)),G (pre_battery > 0),False
31/31,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
31/31,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
31/31,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
31/31,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
31/31,R2.6,(G (speed <= 10)),speed ≤ 10,False
25/31,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/32,R1,(G (battery > 0)),G(battery > 0),True
32/32,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
32/32,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
32/32,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
32/32,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition,False
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/32,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
19/33,R1,(G (battery > 0)),G (pre_battery > 0),False
33/33,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
33/33,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
33/33,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
33/33,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
23/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
27/33,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
20/34,R1,(G (battery > 0)),G (battery > 0),True
34/34,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
34/34,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge -> goal = chargePosition),True
34/34,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
34/34,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
23/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
34/34,R2.6,(G (speed <= 10)),speed ≤ 10,False
28/34,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
21/35,R1,(G (battery > 0)),G (battery > 0),True
35/35,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
35/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
35/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
35/35,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
24/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
35/35,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/35,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
22/36,R1,(G (battery > 0)),G(battery > 0),True
36/36,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
36/36,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
36/36,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
36/36,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
25/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/36,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
23/37,R1,(G (battery > 0)),G (battery > 0),True
37/37,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
37/37,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
37/37,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/37,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
26/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
23/38,R1,(G (battery > 0)),G (pre_battery > 0),False
38/38,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
38/38,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
38/38,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
38/38,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
27/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
38/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
32/38,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
24/39,R1,(G (battery > 0)),G(battery > 0),True
39/39,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
39/39,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
39/39,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
39/39,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
27/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
39/39,R2.6,(G (speed <= 10)),speed ≤ 10,False
33/39,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
25/40,R1,(G (battery > 0)),G (battery > 0),True
40/40,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
40/40,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
