Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
6/8,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) && (¬atGoal → currentPosition ≠ goal),False
5/9,R1,(G (battery > 0)),G (pre_battery > 0),False
9/9,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
9/9,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
9/9,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
9/9,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
9/9,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/9,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
9/9,R2.6,(G (speed <= 10)),speed ≤ 10,False
6/9,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (currentPosition = goal → atGoal),False
5/10,R1,(G (battery > 0)),G (pre_battery > 0),False
10/10,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
10/10,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
10/10,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
10/10,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
10/10,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
7/10,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
10/10,R2.6,(G (speed <= 10)),speed ≤ 10,False
7/10,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/11,R1,(G (battery > 0)),G (battery > 0),True
11/11,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
11/11,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
11/11,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
11/11,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
11/11,R2.2,(G (currentPosition = currentPhysicalPosition)),(currentPhysicalPosition = currentPosition),False
7/11,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(G(start = s0 → currentPosition = initialPosition)),False
11/11,R2.6,(G (speed <= 10)),(G(speed ≤ 10)),True
8/11,R3.5,(G (atGoal -> (currentPosition = goal))),(G(atGoal → currentPosition = goal)),True
6/12,R1,(G (battery > 0)),G (pre_battery > 0),False
12/12,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
12/12,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
12/12,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
12/12,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
12/12,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
8/12,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
12/12,R2.6,(G (speed <= 10)),speed ≤ 10,False
9/12,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/13,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
13/13,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
13/13,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
13/13,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
13/13,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
13/13,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
8/13,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
13/13,R2.6,(G (speed <= 10)),speed ≤ 10,False
10/13,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
7/14,R1,(G (battery > 0)),G (battery > 0),True
14/14,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
14/14,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
14/14,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
14/14,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
14/14,R2.2,(G (currentPosition = currentPhysicalPosition)),G(currentPosition = currentPhysicalPosition),True
8/14,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),G(start = s0 -> initialPosition = y),
14/14,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
11/14,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal -> currentPosition = goal),True
8/15,R1,(G (battery > 0)),G (battery > 0),True
15/15,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
15/15,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
15/15,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
15/15,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
15/15,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
9/15,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
15/15,R2.6,(G (speed <= 10)),speed ≤ 10,False
12/15,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
8/16,R1,(G (battery > 0)),G (batteryFull ∨ pre_battery > 0),False
16/16,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
16/16,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
16/16,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
16/16,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
16/16,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
10/16,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
16/16,R2.6,(G (speed <= 10)),speed ≤ 10,False
13/16,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/17,R1,(G (battery > 0)),G (battery > 0),True
17/17,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
17/17,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
17/17,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
17/17,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
17/17,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
11/17,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
17/17,R2.6,(G (speed <= 10)),speed ≤ 10,False
13/17,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (currentPosition = goal → atGoal),False
9/18,R1,(G (battery > 0)),G (pre_battery > 0),False
18/18,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
18/18,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
18/18,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
18/18,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
18/18,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/18,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
18/18,R2.6,(G (speed <= 10)),speed ≤ 10,False
14/18,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
9/19,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
19/19,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
19/19,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
19/19,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
19/19,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
19/19,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
13/19,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
19/19,R2.6,(G (speed <= 10)),speed ≤ 10,False
15/19,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
10/20,R1,(G (battery > 0)),G(battery > 0),True
19/20,R1.1,(G (chargePosition = x)),G(x = G(x)),
19/20,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = x),False
20/20,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
19/20,R2.1,(G (initialPosition = y)),G(y = G(y)),
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
13/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
20/20,R2.6,(G (speed <= 10)),speed ≤ 10,False
16/20,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
11/21,R1,(G (battery > 0)),G (battery > 0),True
20/21,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
20/21,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/21,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
20/21,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition,False
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
17/21,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
12/22,R1,(G (battery > 0)),G(battery > 0),True
21/22,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
21/22,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
22/22,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
21/22,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
14/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
22/22,R2.6,(G (speed <= 10)),speed ≤ 10,False
18/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/23,R1,(G (battery > 0)),G (battery > 0),True
22/23,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
22/23,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
23/23,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
22/23,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
14/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(start = s0 → currentPosition = initialPosition),False
23/23,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
19/23,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
13/24,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
23/24,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
23/24,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
24/24,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
23/24,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
15/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),currentPosition = initialPosition S (start = s0),True
24/24,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
19/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)) ∧ ((currentPosition = goal) → O atGoal),False
13/25,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
24/25,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
24/25,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
25/25,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
24/25,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
15/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/25,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
13/26,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
25/26,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
25/26,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
25/26,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
25/26,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/26,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/27,R1,(G (battery > 0)),G (battery > 0),True
26/27,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
26/27,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
26/27,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
26/27,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
16/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
27/27,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/27,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/28,R1,(G (battery > 0)),G (pre_battery > 0),False
27/28,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
27/28,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
27/28,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
27/28,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
28/28,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/28,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (currentPosition = goal → atGoal),False
14/29,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
28/29,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
28/29,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
28/29,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/29,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
16/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
29/29,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/29,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
14/30,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
29/30,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
29/30,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
29/30,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
29/30,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
17/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
30/30,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/30,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/31,R1,(G (battery > 0)),G(battery > 0),True
30/31,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
30/31,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
30/31,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
30/31,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
17/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(start = s0 → initialPosition = y),
31/31,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
25/31,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
15/32,R1,(G (battery > 0)),G(batteryFull ∨ (pre_battery > 0)),False
31/32,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
31/32,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
31/32,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
31/32,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
18/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/32,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
16/33,R1,(G (battery > 0)),G (battery > 0),True
32/33,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
32/33,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
32/33,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
32/33,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
27/33,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
16/34,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
33/34,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
33/34,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
33/34,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
33/34,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
34/34,R2.6,(G (speed <= 10)),¬(speed > 10),False
28/34,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/35,R1,(G (battery > 0)),G (battery > 0),True
34/35,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
34/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
34/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
34/35,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
35/35,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/35,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
18/36,R1,(G (battery > 0)),G(battery > 0),True
35/36,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
35/36,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
34/36,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
35/36,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/36,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
18/37,R1,(G (battery > 0)),¬O(batteryFull = false),
36/37,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
36/37,R1.2,(G (recharge -> (goal = chargePosition))),(recharge) → (goal = chargePosition),False
35/37,R2,(G (! Obstacle_currentPosition)),¬O(Obstacle_currentPosition),False
36/37,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/38,R1,(G (battery > 0)),G (battery > 0),True
37/38,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
37/38,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
36/38,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/38,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
38/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/38,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ ¬(currentPosition = goal → ¬atGoal),False
20/39,R1,(G (battery > 0)),G(battery > 0),True
38/39,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
38/39,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
37/39,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
38/39,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
23/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
