Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
9/9,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
9/9,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
9/9,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
9/9,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
9/9,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/9,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
9/9,R2.6,(G (speed <= 10)),speed ≤ 10,False
8/9,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/10,R1,(G (battery > 0)),G (battery > 0),True
10/10,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
10/10,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
10/10,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
10/10,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
10/10,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
7/10,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
10/10,R2.6,(G (speed <= 10)),speed ≤ 10,False
9/10,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/11,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
11/11,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
11/11,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
11/11,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
11/11,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
11/11,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/11,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
11/11,R2.6,(G (speed <= 10)),speed ≤ 10,False
9/11,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → ¬(currentPosition = goal)),False
7/12,R1,(G (battery > 0)),G (battery > 0),True
12/12,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
12/12,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
12/12,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
12/12,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
12/12,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
9/12,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
12/12,R2.6,(G (speed <= 10)),speed ≤ 10,False
9/12,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → ¬(currentPosition = goal)),False
8/13,R1,(G (battery > 0)),G (battery > 0),True
13/13,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
13/13,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
13/13,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
13/13,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
13/13,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
9/13,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
13/13,R2.6,(G (speed <= 10)),speed ≤ 10,False
10/13,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
9/14,R1,(G (battery > 0)),G (battery > 0),True
14/14,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
14/14,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
14/14,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
14/14,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
14/14,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
10/14,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
14/14,R2.6,(G (speed <= 10)),speed ≤ 10,False
11/14,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/15,R1,(G (battery > 0)),G (pre_battery > 0),False
15/15,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
15/15,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
15/15,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
15/15,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
15/15,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
11/15,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
15/15,R2.6,(G (speed <= 10)),speed ≤ 10,False
12/15,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
10/16,R1,(G (battery > 0)),G (battery > 0),True
16/16,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
16/16,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
16/16,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
16/16,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
16/16,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
11/16,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
16/16,R2.6,(G (speed <= 10)),speed ≤ 10,False
13/16,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
11/17,R1,(G (battery > 0)),G (battery > 0),True
17/17,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
17/17,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
17/17,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
17/17,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
17/17,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/17,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
17/17,R2.6,(G (speed <= 10)),speed ≤ 10,False
14/17,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/18,R1,(G (battery > 0)),G(battery > 0),True
18/18,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
18/18,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
18/18,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
18/18,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
18/18,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/18,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
18/18,R2.6,(G (speed <= 10)),speed ≤ 10,False
15/18,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/19,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
19/19,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
19/19,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
19/19,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
19/19,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
19/19,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
14/19,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
19/19,R2.6,(G (speed <= 10)),speed ≤ 10,False
16/19,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/20,R1,(G (battery > 0)),G (battery > 0),True
20/20,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
20/20,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
20/20,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
20/20,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
20/20,R2.6,(G (speed <= 10)),speed ≤ 10,False
17/20,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/21,R1,(G (battery > 0)),G (battery > 0),True
21/21,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
21/21,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/21,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
21/21,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
18/21,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
14/22,R1,(G (battery > 0)),G (pre_battery > 0),False
22/22,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
22/22,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
22/22,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
22/22,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
17/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
22/22,R2.6,(G (speed <= 10)),speed ≤ 10,False
19/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/23,R1,(G (battery > 0)),G (battery > 0),True
23/23,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
23/23,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
23/23,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
23/23,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
18/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
23/23,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/23,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
16/24,R1,(G (battery > 0)),G (battery > 0),True
24/24,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
24/24,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
24/24,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
24/24,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
24/24,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/25,R1,(G (battery > 0)),G(battery > 0),True
25/25,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
25/25,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
24/25,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
25/25,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/25,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
17/26,R1,(G (battery > 0)),G (pre_battery > 0),False
26/26,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
26/26,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
25/26,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
26/26,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/26,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
18/27,R1,(G (battery > 0)),G (battery > 0),True
27/27,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
27/27,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
26/27,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
27/27,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
27/27,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/27,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → currentPosition ≠ goal),False
18/28,R1,(G (battery > 0)),G (pre_battery > 0),False
28/28,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
28/28,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
27/28,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/28,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
28/28,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/28,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/29,R1,(G (battery > 0)),G (battery > 0),True
29/29,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
29/29,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
28/29,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
29/29,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
23/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
29/29,R2.6,(G (speed <= 10)),speed ≤ 10,False
25/29,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
20/30,R1,(G (battery > 0)),G(battery > 0),True
30/30,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
30/30,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
28/30,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
30/30,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
23/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
30/30,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/30,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → ¬(currentPosition = goal S atGoal)),False
21/31,R1,(G (battery > 0)),G (battery > 0),True
31/31,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
31/31,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
29/31,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
31/31,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
23/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O (start = s0 → initialPosition = y),
31/31,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
27/31,R3.5,(G (atGoal -> (currentPosition = goal))),G (atGoal → currentPosition = goal),True
22/32,R1,(G (battery > 0)),G(battery > 0),True
32/32,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
32/32,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
30/32,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
32/32,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
24/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
28/32,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
23/33,R1,(G (battery > 0)),G(battery > 0),True
33/33,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
33/33,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
31/33,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
33/33,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
25/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/33,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
24/34,R1,(G (battery > 0)),G(battery > 0),True
34/34,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
34/34,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
32/34,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
34/34,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
26/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
34/34,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/34,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
25/35,R1,(G (battery > 0)),G (battery > 0),True
35/35,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
35/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
33/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
35/35,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
27/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
35/35,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/35,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
25/36,R1,(G (battery > 0)),G (pre_battery > 0),False
36/36,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
36/36,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
34/36,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
36/36,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
28/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
32/36,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
25/37,R1,(G (battery > 0)),G (pre_battery > 0),False
37/37,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
37/37,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
35/37,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/37,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
29/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
33/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
26/38,R1,(G (battery > 0)),G (battery > 0),True
38/38,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
38/38,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
36/38,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
38/38,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
30/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
38/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
34/38,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
27/39,R1,(G (battery > 0)),G (battery > 0),True
39/39,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
39/39,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
37/39,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
39/39,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
30/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
39/39,R2.6,(G (speed <= 10)),speed ≤ 10,False
35/39,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
28/40,R1,(G (battery > 0)),G (battery > 0),True
40/40,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
40/40,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
38/40,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
