Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
14/15,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
15/15,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
14/15,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
14/15,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
15/15,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
4/15,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
15/15,R2.6,(G (speed <= 10)),speed ≤ 10,False
12/15,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
5/16,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
15/16,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
16/16,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
15/16,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
15/16,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
16/16,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
5/16,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
16/16,R2.6,(G (speed <= 10)),speed ≤ 10,False
13/16,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/17,R1,(G (battery > 0)),G (battery > 0),True
16/17,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
17/17,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
16/17,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
16/17,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
17/17,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
6/17,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
17/17,R2.6,(G (speed <= 10)),speed ≤ 10,False
14/17,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
6/18,R1,(G (battery > 0)),G (pre_battery > 0),False
17/18,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
18/18,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
17/18,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
17/18,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
18/18,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
7/18,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
18/18,R2.6,(G (speed <= 10)),speed ≤ 10,False
15/18,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
6/19,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
18/19,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
19/19,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
18/19,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
18/19,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
19/19,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
8/19,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
19/19,R2.6,(G (speed <= 10)),speed ≤ 10,False
16/19,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
6/20,R1,(G (battery > 0)),G (pre_battery > 0),False
19/20,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
20/20,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
19/20,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
19/20,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
20/20,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
9/20,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
20/20,R2.6,(G (speed <= 10)),speed ≤ 10,False
17/20,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
7/21,R1,(G (battery > 0)),G (battery > 0),True
20/21,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
21/21,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
20/21,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
20/21,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
21/21,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
10/21,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
21/21,R2.6,(G (speed <= 10)),speed ≤ 10,False
18/21,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
7/22,R1,(G (battery > 0)),G (pre_battery > 0),False
21/22,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
22/22,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
21/22,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
21/22,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
22/22,R2.2,(G (currentPosition = currentPhysicalPosition)),(currentPosition = currentPhysicalPosition),False
10/22,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(start = s0 → G(currentPosition = initialPosition)),False
22/22,R2.6,(G (speed <= 10)),¬(speed > 10),False
19/22,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
8/23,R1,(G (battery > 0)),G(battery > 0),True
22/23,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
23/23,R1.2,(G (recharge -> (goal = chargePosition))),(G(recharge → goal = chargePosition)),True
22/23,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
22/23,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
23/23,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
10/23,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
23/23,R2.6,(G (speed <= 10)),speed ≤ 10,False
20/23,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/24,R1,(G (battery > 0)),G (battery > 0),True
23/24,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
24/24,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
23/24,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
23/24,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
24/24,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
11/24,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
24/24,R2.6,(G (speed <= 10)),speed ≤ 10,False
21/24,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
9/25,R1,(G (battery > 0)),G (pre_battery > 0),False
24/25,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
24/25,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = x),False
24/25,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
24/25,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
25/25,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
11/25,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
25/25,R2.6,(G (speed <= 10)),speed ≤ 10,False
22/25,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
10/26,R1,(G (battery > 0)),G (battery > 0),True
25/26,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
25/26,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
25/26,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
25/26,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
26/26,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
12/26,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
26/26,R2.6,(G (speed <= 10)),speed ≤ 10,False
23/26,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
10/27,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
26/27,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
26/27,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
26/27,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
26/27,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
27/27,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/27,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
27/27,R2.6,(G (speed <= 10)),speed ≤ 10,False
24/27,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
11/28,R1,(G (battery > 0)),G(battery > 0),True
27/28,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
26/28,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = x),False
26/28,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
27/28,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
28/28,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
13/28,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O (initialPosition = y),False
28/28,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
25/28,R3.5,(G (atGoal -> (currentPosition = goal))),G (atGoal → currentPosition = goal),True
12/29,R1,(G (battery > 0)),G (battery > 0),True
28/29,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
27/29,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
27/29,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
28/29,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
29/29,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
14/29,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
29/29,R2.6,(G (speed <= 10)),speed ≤ 10,False
26/29,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
12/30,R1,(G (battery > 0)),G (batteryFull ∨ (pre_battery > 0)),False
29/30,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
28/30,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
28/30,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
29/30,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
30/30,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/30,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
30/30,R2.6,(G (speed <= 10)),speed ≤ 10,False
27/30,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ G((atGoal → currentPosition = goal)),True
13/31,R1,(G (battery > 0)),G(battery > 0),True
30/31,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
29/31,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
29/31,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
30/31,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
31/31,R2.2,(G (currentPosition = currentPhysicalPosition)),(currentPhysicalPosition = currentPosition),False
16/31,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(start = s0),True
31/31,R2.6,(G (speed <= 10)),(speed ≤ 10),False
28/31,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
13/32,R1,(G (battery > 0)),G (pre_battery > 0),False
31/32,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
30/32,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
30/32,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
31/32,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
32/32,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
17/32,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
32/32,R2.6,(G (speed <= 10)),speed ≤ 10,False
29/32,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/33,R1,(G (battery > 0)),G (pre_battery > 0),False
32/33,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
31/33,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
31/33,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
32/33,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
33/33,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
18/33,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
33/33,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/33,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
13/34,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
33/34,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
32/34,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
32/34,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
33/34,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
34/34,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/34,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
34/34,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/34,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
13/35,R1,(G (battery > 0)),G (pre_battery > 0),False
34/35,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
32/35,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = x),False
33/35,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
34/35,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
35/35,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
19/35,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
35/35,R2.6,(G (speed <= 10)),speed ≤ 10,False
32/35,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
14/36,R1,(G (battery > 0)),G (battery > 0),True
35/36,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
33/36,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
34/36,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
35/36,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
33/36,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/37,R1,(G (battery > 0)),G (battery > 0),True
36/37,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
34/37,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
35/37,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
36/37,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
34/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/38,R1,(G (battery > 0)),G (pre_battery > 0),False
37/38,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
35/38,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
36/38,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/38,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
38/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
35/38,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
15/39,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
38/39,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
36/39,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
37/39,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
38/39,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
39/39,R2.6,(G (speed <= 10)),speed ≤ 10,False
36/39,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
16/40,R1,(G (battery > 0)),G (battery > 0),True
